id, name, address,rating,review_count
242605,Taleen Al Nadwa,"2152 An Nadhim, 14814, Riyadh, Saudi Arabia",3.5,612
242606,Taleen Al Anfal ِAl Naseem Al Sharqy,"Prince Saad Ibn Abdulrahman Al Awal Road, 00966, Riyadh, Saudi Arabia ",3.5,612
242607,Al Eairy Furnished Apartments Riyadh 3,"Old Al Kharj Street, Riyadh, Saudi Arabia",2.8,364
242608,Al Eairy Furnished Apartments Riyadh 6,"Al Batha Street & Seteen Street, Riyadh, Saudi Arabia",2.8,364
242609,Aber Al Sahafa,"Anas Bin Malik Road, Al Sahafa District, 13322, Riyadh, Saudi Arabia",4,1271
242610,Al Eairy Furnished Apartments Riyadh 5,"Al Batha Street & Seteen Street, Riyadh, Saudi Arabia",2.8,364
242611,Braira Qurtubah Riyadh,"Al Rashd Street, Qurtubah Area, 11351, Riyadh, Saudi Arabia",4.1,6668
242612,Almakan Hotel 108,"Al Imam Abdul Aziz Ibn Muhammad Ibn Saud, Al Wisham, 11376 Riyadh, Saudi Arabia",2.6,142
242613,Hyatt Place Riyadh Al Sulaimania,"Turki Ibn Abdullah Al Saud Street, Riyadh, Saudi Arabia",4.5,1840
242614,Al Raha Garden Furnished Apartments 3,"Al harith ibn al habbab, ad dhubbat, Riyadh, Saudi Arabia",5,3
242615,Wahat Al Nafil AlNafil Branch,"Muhammad Al Maqdimi, 13312, Riyadh, Saudi Arabia",4.4,3607
242616,Rayatna For Furnished Apartments 3,"Al Wadi District, 11178, 11178, Riyadh, Saudi Arabia",3.3,250
242617,Mayyun hotel 106,"Abdallah Alaziz ibn Mohammed Seoud, Riyadh, Saudi Arabia",2.8,109
242618,Nawarah For Hotel Suites,"Al Swaidi District Exit 24, Al termithi Street, 11522, Riyadh, Saudi Arabia",3.2,563
242619,Makeen Homes by Warwick,"Taif Street Dhahrat Laban, 11323 Riyadh, Saudi Arabia",3.8,1314
242620,Boudl Al Sahafa,"King Abdul Aziz Road, Al sahafah, Riyadh, 11372, Saudi Arabia",4.2,1129
242621,Shaza Riyadh,"7001 Eastern Ring Branch Road, Al Jazirah, Riyadh, 
Saudi Arabia ",4.3,4039
242622,Taleen Granada Hotel Apartments,"Ghernatah District, Abi Jafar Al Mansur Street, 11461 Riyadh, Saudi Arabia ",3.4,419
242623,Taleen AlSahafa Hotel Apartments,"King Abdul Aziz Road, Al Sahafa District, 11564, Riyadh, Saudi Arabia",3.2,564
242624,Golden Prince 6,"Al Sulaimania, Abo Baker Razi Street, by the Military Medical Center, Riyadh, Saudi Arabia",3,280
242625,Al Anoud Hotel Apartment,"Raed Zone - Kind Abdulla Road, Near Kind Soud Uni., Riyadh, Saudi Arabia",4.2,6277
242626,Naiara Maahad Eledara Elnsaey,"Al Jamiah Street, Al Malaz, Riyadh, Saudi Arabia",4.5,17997
242627,Sama Al Qasr Hotel Apartment elmohamadia,"Imam Saoud St. & Takhasosi St., Riyadh, Saudi Arabia",3.4,779
242628,Swiss Spirit Metropolitan Riyadh,"King Fahad Road, Al Sahafa District, 13321, Riyadh, Saudi Arabia",4.1,1012
242629,Taleen AlMasif hotel apartments,"Dhabiyat Bent Al Barra Street, Al Masif District, 11452, Riyadh, Saudi Arabia",3.2,140
242630,Burj Al Hayah Tower - Al Malaz,"Jameah St. Facing Ministry of Justice, Al Malaz, 11411, Riyadh, Saudi Arabia",4.1,44
242631,Shatha Alrabi3 Hotel,"Al Quz, Ar Rabi, 13315 Riad, Arabia Saudí ",4,808
242632,Al Amoria Furnished Apartments 1,"Alimam Abdulaziz, Ibn Muhammed Ibn Saud Street, Riyadh, Saudi Arabia",3.5,239
242633,Al Amoria Furnished Apartments 3,"Al Imam Turki Ibn Abdullah Ibn Muhammad, 11583, Riyadh, Saudi Arabia",3.5,239
242634,Al Amoria Furnished Apartments 5,"2539 Southern Ring Branch Rd, Namar, 11321, Riyadh, Saudi Arabia",3.5,239
242635,"Marriott Executive Apartments Riyadh, Convention Center","King Saud Road, Al Wazarat District, Riyadh 11464 Saudi Arabia",4.3,741
242636,IntercityHotel Riyadh Malaz,"Jarir Street, Al Ihsa Interchange, Al Malaz, 12831, Riyadh, Saudi Arabia",4.1,1529
242637,Alreef Hotel Almalaz International,"Al Malaz, Riyadh 12629 54171, Saudi Arabia",2.6,2624
242638,Golden Tulip Qasr Al Nasiriah Hôtel,"King Saud Road, Al Nasiriah Quarter, PO BOX 3389, 12732, Riyadh, Saudi Arabia",3.6,3986
242639,Al Seteen Palace Hotel,"P. O. Box 8132, Salaheddin Al Ayyubi Road, Al Zahra, Riyadh 12811, Saudi Arabia",3.7,857
242640,Al Raha Garden Furnished Apartments 2,"King Abdulla Road, Ar Raid, 12356, Riyadh, Saudi Arabia",2.9,56
242641,Braira Hettin Resort & Villas,"Prince Saud Bin Mohammed Bin Muqrin Rd, 13518, Riyadh, Saudi Arabia",4.3,1921
242642,AlMuhaidb Almalaz 7,"Malaz District, Conjuction, Malaz and Jamaa Street, 11522, Riyadh, Saudi Arabia",3.4,714
242643,Nawarah Altakhassusi 6,"8111 Takhassusi St, Al Mohammadiyyah, 3282, 12363, Riyadh, Saudi Arabia",3.2,540
242644,Nawara Medical City,"Jahinah, Al Sulaimaniah, 12232, Riyadh, Saudi Arabia",3.9,364
242645,Nawara Askary,"Umar Ibn Dhar, Al Sulaimaniah, 12773, Riyadh, Saudi Arabia",3.9,364
242646,OYO 121 Dome Hotel Al Olaya,"Near Prince Sultan Bin Abdulaziz Rd, Riyadh, Saudi Arabia",3.1,974
242647,OYO 114 Dome Hotel Al Sulaimaniah,"Near Fitness Time, Riyadh, Saudi Arabia",3.1,974
242648,Cristal Amaken Hotel,"P.O. Box 9369 Riyadh, 14334-3517, 2nd Industrial City, Kingdom of Saudi Arabia",4.3,1495
242649,Braira Al Nakheel Hotel,"Al Imam Saud Ibn Abdulaziz Branch Road In front of Al Nakheel Mall, 12363, Riyadh, Saudi Arabia ",4.5,6873
242650,Almuhaidb Al Takhasosi Hotel,"Street Specialist with Prince Sultan - in exchange for Loloa restaurant , 11345, Riyadh, Saudi Arabia",3.4,267
242651,Almuhaidb Salahuddin- Almalaz,"Salah Ad Din Ayyoubi Rd, Near the NCB Bank, Al Malaz, 11461, Riyadh, Saudi Arabia",3.7,995
242652,Neyara Almalaz 5,"Al Jamiah Street, Al Malaz, Al Malaz, 11461, Riyadh, Saudi Arabia",2.6,2624
242653,OYO 123 Dome El Nozha,"Prince Muqrin Ibn Abdulaziz St, Cross Uthman Ibn Affan Rd., Riyadh, Saudi Arabia",3.4,869
242654,OYO 158 Silent Room 1,"Abi Jafar Al Mansur, Al yarmuk, 11235 Riad, Arabia Saudí ",3.2,157
242655,Almuhaidb Takhasosi Suites,"Street Specialist with Prince Sultan - in exchange for Loloa restaurant , 31311, Riyadh, Saudi Arabia",4,326
242656,OYO 131 Al Hamra Palace Al Jawazat Branch,"King Fahed Street, In Front of Al Jawazat, Riyadh, Saudi Arabia ",3.2,398
242657,OYO 146 Al Asemah Hotel,"Al Amal area, omar Al Mukhtar street, 12643, Riyadh, Saudi Arabia",3.4,1287
242658,OYO 150 Al Hamra Palace Al Aswaq,"Al hamra Asfaq, 7739 Al Batha, Al Amal, 11323, Riyadh, Saudi Arabia",3.3,151
242659,OYO 165 Orchida Al Hamra,"Orchida Hotel, Al Ghurabi , Al Amal, 2352, Riyadh, 12643, Saudi Arabia",3.1,302
242660,OYO 226 Riyadh Park,"Riyadh Park, Al Khaznzh, Ishbiliyah,13225, Riyadh, Saudi Arabia",3.2,14
242661,OYO 302 Maamoura,"Maamoura Furnished apartments, Abi Al Futuh La Khabbaz, Al Yarmuk, Riyadh, Saudi Arabia",3,308
242662,Taleen Al Naseem,"Usamah Ibn Zaid Street , An Nassim District, 11452 Riyadh, Saudi Arabia",3.5,612
242663,Towlan Al Rawdah,"Hafsah Bint Umar, Al Rawdah, 13211, Riyadh, Saudi Arabia ",3.7,770
242664,Myrtle Hotel Al Shohada,"6968-6922 Doha St., Alshohada district, Granada, Exit 9, Riyadh, 11564, Riyadh, Saudi Arabia ",3.6,830
242665,Boudl Al Wadi,"Othman ibn Affan road cross to Prince Mohamed bin Salman Road, Riyadh, Saudi arabia",4.1,616
242666,OYO 360 Rahati Branch 1,"Mohammad Rashid Rida, Al Aziziyah, Riyadh, Al Aziziyah, 14515, Riyadh, Saudi Arabia",4.1,6342
242667,Motiara Hotel - La Valle Mall,"King Abdul Aziz Road, 13312, Riyadh, Saudi Arabia",4,677
242668,OYO 359 Amar," Western Ring Road, 11593, Riyadh, Saudi Arabia",4,35
242669,Business Inn Tahlia Hotel,"Prince Muhammad Bin Abdulaziz Road, Tahlia Street, next to Kababji Restaurant, Al Sulimania, 11461, Riyadh, Saudi Arabia",3.3,487
242670,Al Farhan Suites Ishbillia,"7535Qubbah St.Ishbillia.Riyadh Qubbah St.Ishbillia.Riyadh, 13225 Riad, Arabia Saudí",4.5,17997
242671,Meera Suites,"Al Riyadh- Al Malaz Dst. Salah Al Dean Al Ayyubi Road, 11564, Riyadh, Saudi Arabia",3.7,573
242672,Almakan Hotel 103,"Prince Faisal Ibn Bandar Ibn Abdulaziz, An Narjis، An Narjis, 00966 Riad, Arabia Saudí",4.1,6342
242673,Nelover Qurtubah Hotel,"Al Bayt Al Atiq Street, Qurtubah District, 31991, Riyadh, Saudi Arabia",4.2,870
242674,Zahrat Rozah Apartment,"Abi Jafar Al Mansour Street, Al Yarmouk District, 11543, Riyadh, Saudi Arabia",3.2,255
242675,Khreis Suites Hotel,"Khurais Road 620010, 11499 Riad, Arabia Saudí ",4.5,14693
242676,Ayan furnished units and Suites,"6667 Olaya Street, 13321 Riad, Arabia Saudí ",3.9,1581
242677,Myan Al Urubah Hotel,"Al Urubah Branch Road, Umm Al Hamam Al Gharbi, 11533, Riyadh, Saudi Arabia ",3.8,1298
242678,Golden Dune Hotel AlFayhaa,"Saud Al Uthman Saud al uthman Road, 14253 Riyadh, Saudi Arabia",4.1,2089
242679,Quetzal Aparthotel,"Doha Street, 13241 Riad, Arabia Saudí",3.9,971
242680,Aryan Hotel Apartments,"Imam Abdullah Ibn Saud Ibn Abdulaziz Road 3756, 13241, Riyadh, Saudi Arabia ",0,0
242681,Park Inn by Radisson Riyadh,"7314 Al Ihsa St., Az Zahra District , Riyadh, 12811-2914 , Saudi Arabia",4.4,2188
242682,Braira Al Yarmouk,"Imam Abdullah Ibn Abdulaziz Rd, Al Yarmuk, Riyadh 13243",4.4,2809
242683,Le Méridien Riyadh," King Abdullah Ibn Abdulaziz Road Al Woroud District, P.O. Box 55565, Riyadh  11544 Saudi Arabia",4.4,2690
242684,The One Resorts,"Prince Saud Bin Mohammed Bin Muqrin Road 1, 12664, Riyadh, Saudi Arabia",4.1,2071
242685,The Corner Chalets,"لرياض حى الرمال, 13428 Riad, Arabia Saudí",4.2,1200
242686,Aber Al Takhasusi,"Takhassusi Street, 11372 Riad, Arabia Saudí ",4.2,1232
242687,Seiba Hotel Apartments - Al Malaz,"6428 Salah Ad Din Al Ayyubi Rd, Al Malaz, 12627, Riyadh, Saudi Arabia",4.1,350
242688,Almuhaidb Residence Almalaz,"7961 King Abdul Aziz Rd, Ad Dhubbat, 12623 Riad, Arabia Saudí",3.3,838
242689,JW Marriott Hotel Riyadh,"King Fahad Road, Sahafah District, Riyadh, 13315, Saudi Arabia",4.3,11671
242690,Le Méridien Riyadh," King Abdullah Ibn Abdulaziz Road Al Woroud District, P.O. Box 55565, Riyadh  11544 Saudi Arabia",4.4,2690
242691,Hilton Garden Inn Riyadh Financial District,"3606 Northern Ring Rd Riad, 13311-6488, Arabia Saudita",4.4,3610
242692,DoubleTree by Hilton Riyadh Financial District Hotel & Suites,"3606 Northern Ring Road, Unit 3369, Riyadh, 13311 6488, Saudi Arabia",4.6,2882
242693, Dara Hotel Qurtubah,"Said Ibn Zayd Road حي قرطبة, 13248 Riad, Arabia Saudí ",4.3,671
242694,Myrtle Al Sahafa,"Olaya Street, Riyadh, Riad, 13321, Saudi Arabia",3.6,838
242695,"Radisson Blu Hotel, Riyadh Qurtuba","Al Thumama Road, Riyadh, 11263, Saudi Arabia",4.5,3895
242696,"Crowne Plaza Hotel Riyadh Minhal, an IHG Hotel","Old Airport Road, Al Wizarat, Saudi Arabia 12622 11484, Saudi Arabia",4.7,17700
242697, Al Quba Al Thahbia Hotel Suites 2,"Imam Abdulaziz Bin Mohammed Bin Saud Street, 72351, Riyadh, Saudi Arabia",4.5,17981
242698,Radisson Hotel Riyadh Airport,"Muhammad Ibn Faraj Road 5333, King Khalid International Airport, Riyadh, 13442, Saudi Arabia",4.7,11459
242699,Accor Palace Hotel,"7275 شارع أبي بن معاذ الأنصاري 7275 شارع الغطغط, 23319 Riad, Arabia Saudita ",4,571
242700,HDB As Sahafa Hotel,"Olaya St, As Sahafah Riyadh 13321, Arabia Saudita",4,1910
242701,"Mansard Riyadh, A Radisson Collection Hotel","4248 Prince Mohammed Ibn Salman Ibn Abdulaziz Road, Riyadh, 13315-6721, Saudi Arabia",4.7,2587
242702,Apartahotel Park House Hotel Suite,"Muhandis Masaid Al Anqari Street, Al Wurud District, Al Worood, 11482 Riad, Arabia",4.1,955
242703,Art View Hotel Al Riyadh,"King Abdullah Road, 11564 Riad, Arabia Saudí ",4.1,2097
242704,Dara Al Rayan,"Ash Shaikh Abdul Rahman Ibn Saadi 7681, 14212, Riyadh, Saudi Arabia",4.3,434
242705,Apollo Dimora The Business Hotel,"Batha, 21452 Riyadh, Saudi Arabia",4,38
242706,Silent Room 3,"Abi Jafar Al Mansour Street Al Yarmouk District, 10054 Riad, Arabia Saudí ",3.2,534
242707,Awrad Royal,"Al Bahar Al Arabi, 13226 Riyadh, Saudi Arabia",4,447
242708,Mövenpick Hotel And Residences Riyadh,"3478 North Ring Road Exit 4 Al Ghadeer District, 13311 Riad, Saudi Arabia",4.8,13615
242709,Golden Tulip Riyadh,"King Abdullah Road, Al Fudul Street, 13215, Riyadh, Saudi Arabia",4.3,1065
242710,Warwick Riyadh,"King Abdul Aziz Road, Al Malaz, 11564, Riyadh, Saudi Arabia",4.4,2247
242711,Sarwat Park Hotel Riyadh - Diplomatic Quarter,"Mecca Road, AlHada Distract, Riyadh, 12913, Saudi Arabia",4.2,336
242712,Baron Al Masif,"Dhabiyat Bent Al Barra Street, Al Masif District, Riyadh Saudi Arabia",2.8,78
242713,Crown Rose Hotel,"Wadi Tarj, 13321, Riyadh, Saudi Arabia",3.5,36
242714,Q resort,"Al Thumama Road, Rimal, Riad 13427, Riyadh, Saudi Arabia",4.3,1287
242715,Enala Resort,"Art Road, distrito de Al-Rimal, 13254 Riyadh, Saudi Arabia",4.3,1283
242716,Juina Castle Al Riyadh,"Prince Naser Bin Abdulaziz, 11666, Riyadh, Saudi Arabia",4.1,6342
242717,Al Qubbah Al Thahabiah,"Nasseriyah Street - An Namudhajiyah, 11495, Riyadh, Saudi Arabia",3.6,10
242718,Unique Suites,"4064 Hisham Ibn Abdulmalik, 12274, Riyadh, Saudi Arabia",4.3,286
242719,Almasem4,"Al Mughira Bin Shoaba Street, King Fahd District, 12274, Riyadh, Saudi Arabia",3.8,605
242720,Meera Suites 4,"King Abdullah, 12451, Riyadh, Saudi Arabia",3.7,573
242721,Asemah Hotel,"Umar Al Mukhtar Street, Al Amal, 12645, Riyadh, Saudi Arabia",3.4,49
242722,Nuzul Mena 110,"Al Takhassusi Street 7586, 11511, Riyadh, Saudi Arabia",2.6,229
242723,Meera Suites 2,"Abi Bakr As Siddiq Branch, Rd, Al Masif, 12468, Riyadh, Saudi Arabia",3.7,573
242724,Rwaq Al Mugharezat,"Dawadmi Street, Mugharezat, 13214, Riyadh, Saudi Arabia",3.7,298
242725,Ewaa Express Hotel - Khorais,"Makkah Al Mukarramah Branch Road, 11553, Riyadh, Saudi Arabia",3.9,465
242726,OYO 462 Masar Najd,"Imam Saud Bin, Abdulaziz Bin Mohammed Rd, Riyadh, 12388, Riyadh, Saudi Arabia",3.4,95
242727,Fairmont Ramla Serviced Residences,"2172 King Fahad Road, Al Sahafah District, 13321, Riyadh, Saudi Arabia",4.8,2997
242728,Nuzul mena 109,"2943 Western Ring Branch Rd, Namar District, 11422, Riyadh, Saudi Arabia",2.6,229
242729,Taleen Hotel,"Prince Mohammed bin Salman bin Abdulaziz Road, Riyadh, 11425 Riyadh, Arabia Saudita",4.5,17997
242730,Al Farhan Hotel Suites Al Fayha,"Prince Saad Bin Abdul Rahman, Al Fayha, Riyadh, Saudi Arabia",3.6,37
242731,Methaq Hotel Suites 2,"8133 Al Bahar Al Arabi, 13226 Riyadh, Saudi Arabia",3.5,11
242732,Holiday Inn Business District,"King Khaled International Airport Road, Riyadh, Saudi Arabia",4.8,2444
242733,OYO 628 Wasan Suites,"Al Amir Mashari Ibn Saoud Ibn Abd Al Aziz, Riyadh 12692, Saudi Arabia, Riyadh City, Riyadh, Saudi Arabia",4.6,647
242734,Rawaq -muzaliah,"Al Funun Street, Off Shaikh Jaber, Al Ahmed Al Sabah, Al Muzaliah, Riyadh, Saudi Arabia",3.9,77
242735,Ramada by Wyndham Riyadh King Fahd Road,"King Fahd, Riyadh, Saudi Arabia 12734",4.4,1053
242736,Iris Boutique Granada,"Abi Jafar Al Mansour Street, 11564 Riyadh, Saudi Arabia",4.2,565
242737,Boudl Al Sulimanyah,"Abu Bakr Alrazi Street Abu Bakr Alrazi Street, Al Sulimania, 12242 Riyadh, Saudi Arabia",4.2,905
242738,Dormera Hotel Units,"Street 42 2351, 12214, Riyadh, Saudi Arabia",4.3,138
242739,Jareed Hotel Riyadh,"Prince Turki Ibn Abdulaziz Al Awwal Road Boulevard Riyadh, 11321 Riad, Arabia Saudí ",4.5,805
242740,Golden Ship Hotel,"Exit 9 Eastern Ring Road, 131313 3 1234, 11416, Riyadh",4.5,2748
242741,Admire Apart' Hotel,"Prince Sultan Bin Abdulaziz Rd, 12352, Riyadh",3.3,236
242742,Clemence Hotel Suites,"Intersection of Abu Bakr El Siddiq Road &Al Hussei, 11551, RIYADH",4,487
242743,Swiss Spirit Suites Metropolitan Riyadh,"Olaya District, 0, RIYADH",4.1,1012
242744,Boudl Gaber,"Shaikh Jaber Al Sabah Street, Al Khaleej, S/N, 11372, Riyadh",4.1,1237
242745,Mira Trio Riyadh Hotel,"Tahlia Road, 11721, RIYADH",4.8,1324
242746,Al Malqa Elite Hotel,"Wadi bish Street, As Sahafah, Riyadh 13321, Saudi Arabia",3.7,796
242747,Tura Residence ,"Prince Mohammed Ibn Salman Ibn Abdulaziz,qurtubah, 13247, Riyadh, Saudi Arabia",3.9,217
242748,OYO 633 Home IBS 3 - 2BHK,"3020, Prince Fahad Ibn Saad Ibn Abdul Rahman Street, As Sulimaniyah, Riyadh",4,35
242749,Gardino Hotel & Residence,"Takhassusi Street Al Mohammadiyyah, Riyadh 12362, 12362 Riyadh, Saudi Arabia",4.2,873
242750,Holiday Inn Riyadh Izdihar,"Northern Ring Road,Izdihar District, Exit 7, 289 2, 11468, Riyadh, Saudi Arabia",4.1,7603
242751,Dabab Hotel by Warwick - Riyadh,"Uyun Al Yamamah, 12621, Riyadh, Saudi Arabia",3.8,2223
242752,Alfahad Hotel,"Olya Generl Street, 0, Riyadh, Saudi Arabia",3.9,3093
242753,Al Muteb Suites Al Murslat,"Al Mursilat, 11564, Riyadh, Saudi Arabia",3.8,375
242754,Al Muteb Suites Khurais,"Khurais Branch Road 88, 14211, Riyadh, Saudi Arabia",0,0
242755,Al Muteb Suites Al Ezdehar 2,"Imam Saud Bin Abdulaziz Bin Mohammed, Al Izdihar, 12486, Riyadh, Saudi Arabia",3.4,331
242756,Al Muteb Suites Al Tawon,"Al Imam Saud Ibn Abdul Aziz Branch Rd, 12476, Riyadh, Saudi Arabia",3.4,331
242757,Al Muteb Suites Al Ezdehar,"Al Imam Saud Ibn Abdul Aziz Branch Road, 13313, Riyadh, Saudi Arabia",3.4,331
242758,Al Muteb Suites Al Yarmouk,"Al Sahaba Rd, 13243, Riyadh, Saudi Arabia",3.4,331
242759,Al Muteb Suites Al Yasmeen,"Al Khayalah, Alyasmin, 13325, Riyadh, Saudi Arabia",3.7,258
242760,Castello Suites,"Dammam Road, Ghurnata Exit 8, Riyadh Saudi Arabia",3.8,98
242761,Al Farhan Qurtuba,"Prince Muhammed Bin Salman, Kortoba 8429, Riyadh, Saudi Arabia",3.9,344
242762,Lamasat Al Hamra Furnished Apartments,"Al Masani St., Al Hamra, 11461, Riyadh, Saudi Arabia",4.5,17981
242763,Ard Al Andalos Hotel Apartments,"Uthman Ibn Affan Branch Rd, 00966, Riyadh, Saudi Arabia",2.8,66
242764,Janat Al Areef Hotel Apartment,"Abi Gafer El Mansour Granada, 13241, Riyadh, Saudi Arabia",4,301
242765,Najd Peak Hotel Apartments,"Al Sabah Street, Al Munsiyah District, 13224, Riyadh, Saudi Arabia",4.5,17981
242766,Wahat Al Nafil Al Masif Hotel Apartments,"Al Masif District, Zuhair Ibn Abi Salma, 11352, Riyadh, Saudi Arabia",3.6,301
242767,Durah Nawarh For Hotel Apartments 25,"Al Swide District Exit 25, Ayshah Street, 11522, Riyadh, Saudi Arabia",4.8,1337
242768,In Maz Aparthotel,"Shaikh Jaber Al Ssabah Road In, Front Of Taif Al Bayarek Petrol Station, 11665, Riyadh, Saudi Arabia",4,326
242769,Karim Hotel Riyadh,"3158 Prince Muqrin Ibn Abdulaziz St, 12473, Riyadh, Saudi Arabia",4.4,682
242770,Rihanna Inn Hotel Apartement,"3131 Prince Salman Bin Muhammed Bin Saud, 13315, Riyadh, Saudi Arabia",3.6,257
242771,Rose Garden Hotel,"King Abdul Aziz Rd, Dubbat, Riyadh 12623, Saudi Arabia",3.6,2210
242772,Al Muteb Suites Khurais,"Khurais Br Rd, 14212, Riyadh, Saudi Arabia",0,0
242773,Al Muteb Suites Al Munsiyah,"Asir St, 13246, Riyadh, Saudi Arabia",0,0
242774,Afal Suites,"Prince Meqrin Bin Abdulaziz St, 12471, Riyadh, Saudi Arabia",4.1,387
242775,Al Amoria Furnished Apartments 4,"Al Imam Abi Hanifah, Al Uraija Al Gharbiyah, 11523, Riyadh, Saudi Arabia",3.5,239
242776,Ahlin Suites 2,"Al Najah Street, 123456, 113, Riyadh, Saudi Arabia",3.2,515
242777,Al Mursalat Palace,"3094 Al Imam Saud Ibn Abdul Aziz Rd, 12475 6162, Riyadh, Saudi Arabia",4,45
242778,Shorfa Loft Hotel,"Al Masani, 13217, Riyadh, Saudi Arabia",4.1,3510
242779,Celine Home Hotel- Tawiq,"Ahmad Ibn Alkhattab, 14929, Riyadh, Saudi Arabia",4.3,1263
242780,The one resorts,"Princ Mohammed Bin Salman Bin Abdulaziz, Al Rimal, 13268, Riyadh, Saudi Arabia",4.1,2071
242781,"AlMasem serviced Apartments, King Fahd district","Al Thawabiah, 12274, Riyadh, Saudi Arabia",3.8,605
242782,1800 degrees Hotel,"Prince Saud Bin Faisal Bin Abdulaziz St, 12841, Riyadh, Saudi Arabia",2.9,287
242783,Holiday Al Khaleej Al Najah,"Najah Street, 13251, Riyadh, Saudi Arabia",4.1,272
242784,OYO 352 Lamasat Alwadi,"7366, King Abdullah Road, Al Salam Dist, 11564, Riyadh, Saudi Arabia",4,35
242785,Al Muteb Suites Al Yarmouk 2,"Dammam Rd, 13313, Riyadh, Saudi Arabia",0,0
242786,Rose Park,"Ribah, 13244, Riyadh, Saudi Arabia",3.9,418
242787,Yamama Palace Granada Branch,"Yamama Palace Granada Branch, Khalid Ibn Al Walid St Ash Shuhada, 11564, Riyadh, Saudi Arabia",3.3,105
242788,Celinehome,"Al-Sahafa District, Olaya Main Road, 112202, Riyadh, Saudi Arabia",4.3,1263
242789,Evan Suites Serviced Apartments,"Muhammed Al Muqdammi St., Nafl Province, 7438, 13312, Riyadh, Saudi Arabia",4,326
242790,Land Walk Hotell,"Abass Ben Abdelmutalib, 00966, Riyadh, Saudi Arabia",4.2,115
242791,Celine Home Al Sahafa,"Olaya, 7250, Riyadh, 13315, Saudi Arabia",4.2,398
242792,Iris Boutique Narjis,"Dalam Street, 4090, 13324, Riyadh, Saudi Arabia",4.7,130
242793,Laylati Al Nagah,"Najah Street 13243, Riyadh, Saudi Arabia",4.8,1324
242794,Al Oroba Hotel,"El Reiad, 12682, Riyadh, Saudi Arabia",3.1,1711
242795,New Holiday Serviced Apartments,"Taif St, Laban, 12555, Riyadh, Saudi Arabia",3.6,114
242796,Laylati Al Hamra,"Riyadh, 13216, Saudi Arabia",3.8,1747
242797,Raytna Al Wadi,"11178 Uthman Ibn Affan Rd, 12445, Riyadh, Saudi Arabia",0,0
242798,AlToot Palace Furnished Apartments 2,"11565 Prince Abdulaziz Ibn, Musaid Ibn Jalawi St, Al Olaya, 12631, Riyadh, Saudi Arabia",3.4,999
242799,Asoul 6 Hotel Suites,"6489 Al Ameen Abdullah, Al Ali Al Naeem Street,Al Malaz, 12836, Riyadh, Saudi Arabia",3,83
242800,Talen Hotel,"Riyadh, 13313, Saudi Arabia",3.2,564
242801,Voyage Apartments,"Prince Fahd Ben Saad Ben Abdulrahman, Behind King Fahd Medical City, 12328, Riyadh, Saudi Arabia",4,405
242802,Anan Hotel,"7401 King Fahd Branch Road, 13321, Riyadh, Saudi Arabia",3.8,758
242803,Granada Palace Inn,"7344 Abdul Rahman Bin Azaz Street, Marytyrs Corner, 13241, Riyadh, Saudi Arabia",4.1,167
242804,Waha Deema,"Al Masani St, 13217, Riyadh, Saudi Arabia",4,130
242805,Riyadh Inn Hotel,"Abu Baker Al Siddiq Road, 11250, Riyadh, Saudi Arabia",4.1,656
242806,Rokon Al Omor Aprartment,"Muhammad Al Maqdimi, An Nafal District, 13224, Riyadh, Saudi Arabia",4.3,3
242807,Al Rihab Furnished Units,"Ibrahim Al Nimiri St., Al Hamra District, 13216, Riyadh, Saudi Arabia",4.5,17981
242808,Noorseen Aparthotel 2,"4017 Muhammad Ali Junah, 13241, Riyadh, Saudi Arabia",4.5,17981
242809,Savan,"Shaikh Jaber Alahmed Alsabah 7072, 13252, Riyadh, Saudi Arabia",4,239
242810,Quiet Rooms Apartment,"Sheikh Jaber Al Ahmad Al Sobah, Al Yarmouk District, 7294, Riyadh, Saudi Arabia",4.5,17998
242811,Nawara Suwiady Apartments,"Ext 24, Southern ring, Shubra, Riyadh 12799, Saudi Arabia",2.9,80
242812,Orchida Al Hamra,"Algarabbi St, 12643, Riyadh, Saudi Arabia",3.1,302
242813,Marbia Furnished Units,"Mohammed Al Moqadami Street, 11352, Riyadh, Saudi Arabia",4,161
242814,Atiaf Al Naseem Funished Apartments,"Taif Street, 12563, Riyadh, Saudi Arabia",4,326
242815,SAMT HOTEL,"8284 Al Imam Al Shafei, 14253, Riyadh, Saudi Arabia",4.6,229
242816,Crown City Hotel,"8133 Dirab Branch Rd, 14723, Riyadh, Saudi Arabia",3.9,237
242817,Gwaher Alsharq,"Osama Ibn Zeid Street, 14231, Riyadh, Saudi Arabia",4,652
242818,Alto Park,"King Abdullah Road, 24590, Riyadh, Saudi Arabia",4.9,13
242819,Deyala Hotel Suites,"Muhammad Al Maqdimi, 13312, Riyadh, Saudi Arabia",4.4,3610
242820,Samt An Narjis,"13328 Samt An Narjis, 14253, Riyadh, Saudi Arabia",4.1,6342
242821,Aknan Al Yasmine Furnished Units,"Prince Abdullah Bin Saud, 13325, Riyadh, Saudi Arabia",4,716
242822,Mabaat - Al Yasmeen - 454,"Prince Abdulaziz Bin Ayyaf, 13326, Riyadh, Saudi Arabia",3.8,17
242823,Rawat ALheah Suits,"Mansoura, 23212, Riyadh, Saudi Arabia",4,427
242824,Rafa Homes Al Izdihar 2,"2463 As Sayyad, 12487, Riyadh, Saudi Arabia",3.9,115
