id,name,address,rating,review_count
30248,TU JARDIN AL MARWA,"Amer Bin Abi Rabia, Al Marwah, Jeddah 23545, Saudi Arabia Amer Bin Abi Rabia, Al Marwah, Jeddah 23545, Saudi  Jeddah  Saudi Arabia",3.9,477
30249,HAYAT AL ROSE HOTEL APPARTMENT,Ali Afandi Jamil - 42141,4.3,501
30250,Redwaves Hotel,"8922 Al Safaa An Nahdah, 23523, Jeddah, Saudi Arabia",4.7,706
30251,Althanaa Alraqi Hotel Suites,"Falastin, Mishrifah, Jeddah 23331, Saudi Arabia",3.4,192
30252,Al Janaderia 14,"Jeddah 23335, Saudi Arabia",4.6,8653
30253,Hotel Blue star,"Al Shatiea, 23412 Jeddah, Arabia",4.2,228
30254,Bhadur Resort Jeddah,"North Obhor, 99999* Obhor, Arabia Saudí",3.5,3906
30255,OYO 242 Al Ahlam Resort Al Leith,"2402, Haras Al Hodood Road, Jeddah",3.8,4
30256,Al Farhan Suites Jeddah,"Al Hamra District, Jeddah, Saudi Arabia",3.4,887
30257,Lafontaine Hotel Jeddah,"Al Rawda Street, Al Rawdah District, 21422, Jeddah, Saudi Arabia",4.1,227
30258,Farah Aparthotel,"Al Samer Alharamin, Al SamerJeddah 23461Makkah, Jeddah, 23461, Saudi Arabia",4.0,757
30259,Jawhrat Al Koon Apartment,"Al Safa Dis - Prince Majed St., Abu Shakil, Al-Safa, Jeddah 23452, Saudi Arabia",4.2,26
30260,Jeddah Grand Beach Hotel,"Hira Street, Al Mohammediah, Jeddah, 21433, Saudi Arabia",2.7,32
30261,Alrawasi Hotel Suites,شارع عبدالمقصود خوجة، جدة Saudi Arabia,4.3,1181
30262,Nuzl Shada Hotel,"As Salamah District, Othman Al Rady Street, Al Salamah, 21511 Yeda, Arabia Saudí",4.4,1731
30263,Beautiful Nights Apartment 1,"حي السلامه - شارع عبدالرحمن السديري، As Salamah, Jeddah 23436 55555, Saudi Arabia",3.5,139
30264,Holiday Inn Jeddah Gateway,"Madinah Road An Nuzha District, Al-Nuzhah, Jeddah 23532, Saudi Arabia",4.6,8653
30265,"Park Hyatt Jeddah – Marina, Club and Spa","Al Hamra District, Southern Corniche, P.O. Box 5863, Jeddah, 21432, Saudi Arabia",4.3,11711
30266,Landmark Suites Thahliya Jeddah,"Ibrahim Al Jaffali, Al Andalus, Jeddah 23326, Saudi Arabia",4.3,96
30267,Golden New Hira Hotel," شارع حراء, 23545 Yeda, Arabia Saudí",4.8,4
30268,Paradise Nice Hotel Jeddah," An Nassim District,King Abdullah Road, 23233 Yeda, Arabia Saudí ",4.5,927
30269,Nars Plus Nozha Hotel," 2770 Fouad Shaker JFNA2770, 2770 Fouad Shaker, 7060, Nuzha District, Jeddah 23532,, Arabia Saudita",4.4,5
30270,One to One Downtown Jeddah,"زهرة اللوتس, الهندوية, جدة ، المملكة العربية السعودية، Al-Hindaweyyah, Jeddah 22321, Saudi Arabia",3.1,812
30271,Al Murooj Kareem Hotel,", 21433, Al Dhahab, Al-Balad, Jeddah 22236, Saudi Arabia",3.6,547
30272,Mövenpick Hotel Jeddah,"Al-Madinah Al-Munawarah Road, adjacent to Mohammed Al-Taweel Street, 21451, Jeddah, P.O. Box 2109, Saudi Arabia",4.6,2943
30273,Casablanca Hotel,"Saqr Quraish , As Salamah, As Salamah, Jeddah 23436, Saudi Arabia",4.1,5054
30274,Boudl Palestine,"Palastine Street، مشرفة، جدة 23341, Saudi Arabia",3.6,1808
30275,Renz Hotel,"Palestine St.، Falastin, Bani Malik, Jeddah 23232, Saudi Arabia",3.9,1932
30277,Holiday Inn Jeddah - Al Salam,"King Khalid Road, Al-Thaghr, Jeddah 22331 21452, Saudi Arabia",4.0,4231
30278,The Westin Jeddah,"Corniche Rd, Ash Shati, Jeddah 23511, Saudi Arabia",4.1,3889
30279,Crown Town Hotel Suites,"Al Ham'mra District, Muhyi Ad Din An Nadhir, Al Hamra, Jeddah, Saudi Arabia",4.0,2551
30280,City Inn Suites,"حي السلامة،, 3685 Nahdat Ash Sharq, حي السلامة، Jeddah 23437, Saudi Arabia",3.8,447
30281,Orient Hotel Jeddah,"5207 King Abdullah Rd, حي الشرفية، Jeddah 22234 21362, Saudi Arabia",3.7,198
30282,Mövenpick Resort Al Nawras Jeddah,"Prince Naif Rd، Corniche St، Jeddah 21424, Saudi Arabia",4.0,11473
30283,Auris Alfanar,"Hira St, Ash Shati, Jeddah 23513, Saudi Arabia",3.4,739
30284,Spectrums Al Salamah Jeddah,"Prince Sultan Rd, As Salamah, Jeddah 23524, Saudi Arabia",4.0,695
30285,Centro Shaheen,"حي الشرفية,, 7481 Al-Madinah Al-Munawarah Rd, حي الشرفية، Jeddah 23218, Saudi Arabia",4.5,6701
30286,Jeddah Gulf For Hotel Suites,"Madina Street Near Arab News , Behind Palm Bech, Jariyah Ibn Qudamah, Al Faisaliyah, Jeddah Saudi Arabia",3.7,782
30287,Landmark Suites - Prince Sultan,"شارع الأمير سلطان، Al-Zahra'a, Jeddah 23425 21411, Saudi Arabia",4.3,96
30288,Makarem Annakheel Village,"Prince Abdullah Al Fiasal Branch, Obhur Al-Shamaliyah, Jeddah 23817, Saudi Arabia",4.1,7733
30289,Jawharat Layali,"حي السلامة, 2899 Manarat At Taqwa, حي السلامة، Jeddah 23437, Saudi Arabia",3.8,161
30290,Rotana Hotel,"Jeddah, Al Hamra, 55530, Jeddah, Saudi Arabia",4.5,6701
30291,Crom Airport Hotel,"King Abdulaziz International Airport, Jeddah 23631, Saudi Arabia",4.5,2289
30292,Wakan Luxury Villas And Suites,"Rawdat As Sawayq, Al-Khalidiyah, Jeddah 23423, Saudi Arabia",3.7,423
30293,"Assila, a Luxury Collection Hotel, Jeddah"," Prince Mohammed Bin Abdulaziz Street, Al Andalus, Jeddah  23326 Arabia Saudí",4.5,5676
30294,Worood Al Safawa Villas & Suites,"Sari, As Salamah, Jeddah 23435, Saudi Arabia",3.4,514
30295,Jeddah Grand Hotel,"Mina Road, Sanilat Ash Shufan, Al-Hindaweyyah, Jeddah 22321, Saudi Arabia",4.0,2888
30296,Ambassador Suites Jeddah,"Qureish Street, Al Madinah Road, Al Bawadi, Jeddah 23443, Saudi Arabia",3.7,304
30297,Joudyan Jeddah Red Sea Mall,"Corniche Road, Al Shatiea, 21411, Jeddah, Saudi Arabia",4.4,2632
30298,Le Méridien Jeddah,"Medinah Road, Jeddah, 21463, Saudi Arabia",4.0,3520
30299,Al Rawda Hotel - Al Salama,"Muhammad Abd Rida Street, As Salamah, Jeddah, 23525, 11193, Saudi Arabia",3.8,233
30300,Al Shahbaa Hotel Jeddah,"شارع الفلاح بجوار إيفينت مول , مشروع الامير فواز الجنوبى، Al Amir Fawaz Al Janouby, Jeddah 22431, Saudi Arabia",3.9,640
30301,Mira Waterfront Hotel Jeddah,"Corniche Street, 21412 Jeddah, Saudi Arabia",3.3,3724
30302,Al-Nabares Palace Apart Hotel,"بجوار كوبري المربع, Al-Madinah Al-Munawarah Rd, Al Faisaliyah, Jeddah 23442, Saudi Arabia",3.5,2031
30303,Platinum Suites,"Alsahafah District, Prince Majid Road, 23342 Yeda, Arabia Saudí",4.2,1968
30304,Durat Al Matar Apartment,"Al-Nuzhah, Jeddah 23534, Saudi Arabia",3.4,1151
30305,Albilad Jeddah,"Al-Corniche Highway, Ash Shati, Jeddah 23512 21452, Saudi Arabia",3.8,2469
30306,Dara Quraish,"Quraysh Street, P.O.Box 40681, Al Salamah, Jeddah, JED, Saudi Arabia",4.1,997
30307,Loren Suites,"Sari Street, Abdul Rauf Jamjum, As Salamah, Jeddah 23436, Saudi Arabia",3.8,800
30308,Spectrums Tahlia Jeddah,"Prince Mohammed Bin Abdulaziz St, Al Andalus, Jeddah 23326 02146, Saudi Arabia",4.1,1020
30309,Odst Jeddah Hotel,"Al-Baghdadiyah Al-Sharqiyah, Jeddah 22235, Saudi Arabia",3.9,392
30310,Amjad Royal Suites Hotel,"Al-Madinah Al-Munawarah Road P.O Box 11718, Al Rawda, 21463, Yeda, Saudi Arabia",4.0,1099
30311,Quiet Dreams - King Road Branch,"Al Murjan District, King Abdulaziz Road, Al Murjan, Jeddah 23715, Saudi Arabia",3.9,448
30312,Tobal Jeddah Hotel Apartments,"Ahmad Al Attas, Al-Zahra'a, Jeddah 23425, Saudi Arabia",4.1,764
30313,Dorrat Alnaeem,"Amnah Bint Wahb Street. Al Naeem District, Amna Bint Wahb St, An Naim, Jeddah 23621, Saudi Arabia",3.7,537
30314,Orans Suites 4,"3398 Hilmi Kutbi, Al-Zahra'a, Jeddah 23521-6187, Saudi Arabia",3.9,63
30315,Layali Altamayoz 6,"Al Majma, Al Bawadi, Jeddah 23531, Saudi Arabia",3.6,547
30316,Mövenpick Hotel City Star Jeddah,"Madinah Road, 21512,  Jeddah, Saudi Arabia",4.6,9199
30317,Orans Suites 2,"Al Salamah District opposite International Thamer School, An Naim, Jeddah 23526 99999, Saudi Arabia",3.8,184
30318,AlHyatt Jeddah Continental Hotel,"Intersection of Sitteen St and Palastine St. Opposite of SAMBA Bank, 21471, Jeddah, Saudi Arabia",3.7,3
30319,Red Sea Palace Hotel,"King Abdul-Aziz Str.Beside The National C. Bank M.، Al-Baghdadiyah Al-Gharbiyah, Jeddah 22233, Saudi Arabia",4.0,4030
30320,Al Nabaress Al Macy Hotel,"Abdullah Sulayman St, Al-Fayha'a, Jeddah 22246, Saudi Arabia",4.7,1121
30321,Al Muhaidb Al Hamra,"Andalus Street, Jeddah, Saudi Arabia",3.9,798
30322,Issham Hotel,"Corniche Road, Al Shaty, Jeddah 23411, Saudi Arabia",3.6,917
30323,Rosewood Jeddah,"Corniche Street, P.O. Box 11097, Al Shatie District, Jeddah, 21453, Saudi Arabia",4.5,10449
30324,Rawaa Grand Hotel,"7276 King Fahd Branch Rd, Mishrifah, Jeddah 23332, Saudi Arabia",2.7,329
30325,Sadeem Furnished Apartments,"Alsalamah District , Al Yamamah Street، As Salamah, Jeddah 23436 21372, Saudi Arabia",3.6,248
432939,OYO 242 Al Ahlam Resort Al Leith,"ahlam, Al Firdous, Al Lieth, Jeddah, Saudi Arabia",3.8,4
442739,Arqa Almasaken,"Tibah Street, Algharbya District, 12345, Jeddah, Saudi Arabia",3.7,45
442740,Jeddah Park Hotel,"Essa Aladawy St. from Hail St., 23218, Jeddah, Saudi Arabia",3.9,373
442741,Al Azhar Hotel Jeddah Hotel,"Madina Road, Al-Baghdadiyah Al-Gharbiyah, Jeddah 22235 Al Baghdadya District, Saudi Arabia",4.2,554
442742,Madina Palace Hotel,"Alandalus Road, Albagdadia District, 21493, Jeddah, Saudi Arabia",3.6,2057
442743,Al Andalus Tolen hotel,"Abqiq, Al-Baghdadiyah Al-Gharbiyah, Jeddah 22231, Saudi Arabia",3.9,1749
948577,Al Akhawain Furnished Units,"Prince Mutaib Bin Abdulaziz Road, Jeddah, Saudi Arabia",3.8,159
949060,Arac Almarwa Hotel Apartments,"Abo Qtada, Jeddah 23545Makkah, Jeddah, 23545, Saudi Arabia",3.9,281
949061,Farha International for Furnished units,Al-Hamdanyah  13556 Jeddah  SA,4.3,32
949062,Iwan Alandalusia Al Safa,"7880 Ring Road, Al Safa District, As Safa District, 5108, 23454",3.7,403
1408121,AL MAHMAL HOTEL,"Falastin, Bani Malik, Jeddah 23232, Saudi Arabia",4.2,21473
1408621,Celine Al Motamaiza Furnished Apartment ,"Khalil Bik Al Ajjan, Cornish, Jeddah, Arabia Saudí, 23522 ",4.0,42
