id,name,address,rating,review_count
467020,Green Fort Hotel,"Off M.M Alam Road Gulberg Ii 13-T/3, Lahore 54000, Lahore, 54000, Pakistan",3.6,639
467026,Park Lane Hotel,"107 B-3, M.M. Alam Road, Gulberg III, Gulberg, 54660 Lahore, Pakistan – Excellent location - show ma",4.2,6571
467031,Hotel Ambassador Lahore,"Davis Road 7, Lahore 54000, Lahore, 54000, Pakistan",3.9,2173
467034,Amore Hotels and Resorts,"Montgomery Rd Montgomery Park Garhi Shahu, Lahore, Lahore, 00000, Pakistan",3.9,1390
467040,The Nishat Hotel Emporium Mall,"MCB Emporium Mall Branch Johar Town, Abdul Haque Roadjust off Canal Bank RoadJohar Town, Lahore, 54600, Pakistan",4.5,15641
467043,Tourist Inn Hotel,"Ag Office Chowk, 2 Nabah RoadOpposite Custom HouseNear GPO Mall Road, Lahore, 54000, Pakistan",4.1,1158
467048,City View Hotel & Restaurant,"Gulberg II Lahore, Main Market 43 A/CLahore 54000, Lahore, 54000, Pakistan",3.9,423
467050,Green Fields Country Club,"Off Multan Road, 7 km Head Baloki RoadLahore 54000, Lahore, 54000, Pakistan",4.4,2003
467057,Hotel Royalton Inn,"Gulberg ll, 11-F Block HLahore 54000, Lahore, 54000, Pakistan",4.1,735
467060,Mars Hotel,"Block C Faisal Town, Faisal TownMaulana Shaukat Ali Road 810 CLahore, Lahore, , Pakistan",3.9,401
467077,Hotel Merryday Inn,"Ghalib Market 19-B-1, Gulberg III, Lahore, 54660, Pakistan",3.9,344
467079,Dove Inn Hotel,"Garden Block 2, Garden Town, Lahore, 54000, Pakistan",4.5,213
467081,Safari Hotel,"100 C Anand Road Upper Mall Lahore Pakistan, Upper MallLahore 54000, Lahore, 54810, Pakistan",4.2,1098
467082,Alnoor Luxury Hotel Apartments,"2 Lawrance Road China Chowk Opposite Jinnah Garden Gate.Behind Bord Examination Center., , Lahore, 54000, Pakistan",4.5,8
467085,Park View Hotel Lahore,"Johar Town 148 R2 Shahdiwal Chauq Near Shaukat Khanum, , Lahore, 54000, Pakistan",4.4,73
467087,12th Avenue,"12 Km Main Multan Roadopp Toyota Ravi Motorsnear Daewoo Terminal Thokar Niaz Baig, , Lahore, 53700, Pakistan",4.1,284
467090,Seven Starshotel,"238 Rewaz Garden, , Lahore, 54000, Pakistan",3.9,220
467143,Sojourn Traveler's Hostel,"398 R Block Street 1 Phase 7 Dha, , Lahore, 54000, Pakistan",5.0,1
467144,Hayyat Luxury Hotel Apartments,"56 Lawrence Road Near China Chowk Behind Lawrance View Hotel, , Lahore, 54000, Pakistan",4.7,319
467146,British Hotel,"Calvory Ground 60-C, Lahore 54000Pakistan, Lahore, 54000, Pakistan",3.3,249
467149,Burj Al Bahria Town Luxury Suites,"115 Nishter Block Sector E Bahria Town Canal Bank Road, , Lahore, 53720, Pakistan",4.0,2
467150,Indigo Family Guest House,"House 146 Jhelum Rd, , Lahore, 54770, Pakistan",4.4,10
467151,Platinum Apartments,"2 11 B Sector C Bahria Town, , Lahore, 54600, Pakistan",4.4,258
467153,Triphatch Farm House,"Sue E Asal Road, , Lahore, 54000, Pakistan",5.0,3
467154,1 Bedroom Apartment Bahria Town Lahore Diamount01,"54 B Rafi Commercial Sector C Bahria town lahore Alif Laam Meem, , Lahore, 53720, Pakistan",5.0,39
467156,diamount 1 Bedroom Apartment Designer Furnished Diamount 10,"Diamount Apartments 54 Rafi Block commercial sector c, Bahria Town Alif La, , Lahore, 53720, Pakistan",5.0,39
467158,RM Guest House,"House No.228 J3 Block J3 Block J 3 Phase 2 Johar Town, , Lahore, 54782, Pakistan",4.4,29
467160,Noor INN Guest House,"251 G1 Near G 1 Market Behind Doctors Hospital Johar Town behind Doctor's Hospital, Johar Town, , Lahore, 54782, Pakistan",4.6,557
467162,Multazam Heights,"3 L C Dha Phase 8, , Lahore, 54000, Pakistan",4.7,38
467164,The Nest Residency,"9 Sayed Irshad Ali Rd, , Lahore, 54000, Pakistan",4.5,67
467166,room in Apartment Diamount 1 Bedroom Full Furnished Apartment,"9 B Commercial Zone Sector C Bahria Town Lahore Apartment, , Lahore, 46220, Pakistan",5.0,44
467168,Grand Luxury Apartments,"135 Shah Jamal Rd Fazlia Colony, , Lahore, 54000, Pakistan",4.0,25
467170,Rehman Gardens 3BR Apartment,"Ghazi Road REHMAN GARDENS AIRPORT ROAD ADJCENT TO, , Lahore, 54000, Pakistan",4.1,90
467172,Go Guest House Lahore,"Near 246 Airline Main Blvd Airline Society, , Lahore, 54782, Pakistan",4.8,84
467176,Alnoor Palace Hotel,"Opposit Anwar Hospital 74 Band Rd near dogar rent a car, , Lahore, 54000, Pakistan",4.4,73
467178,Swiss International Residences Lahore,"31 B Khayaban E Iqbal, , Lahore, 54810, Pakistan",4.0,2
467180,New Taj Hotel,"New Taj Palace Hotel Near Rahber Travel Opp city bus terminal bund road Lahore, , Lahore, 54000, Pakistan",3.9,1193
467181,Hotel New Garden,"Mozang Rd, , Lahore, 54000, Pakistan",3.3,27
467183,Garden View Hotel,"Plot No 281 Block R Block R 3 Phase 2 Johar Town, , Lahore, 54782, Pakistan",4.4,34
467184,Hotel Smart One,"12 A Multan Rd, , Lahore, 54000, Pakistan",3.8,13
467187,Hotel Royal Grace,"Plot 10 R 3 Block R Block R 3 Phase 2 Johar Town, , Lahore, 54770, Pakistan",4.1,15
467189,Go Hotel 001 Johar Town,"Plot 94 Near Block R3 Block R 3 Phase 2 Johar Town, , Lahore, 54782, Pakistan",5.0,21
467191,C Suites,"167 68B Sector C Commercial Jasmine Block Bahria Town Lahore, , Lahore, 54000, Pakistan",4.8,33
467192,Magnum Inn,"Magnum Swiss Inn, , Lahore, 5499, Pakistan",3.8,1668
467194,Hotel Royal Grand,"339 G3 Johar Town Lahore, , Lahore, 54000, Pakistan",4.2,298
467195,Faletti's Express Shimla Hill,"Faletti's Express Hotel 1 Davis Road Lahore Faletti's Express Hotel 1 Davis Road Lahore, , Lahore, 54000, Pakistan",4.4,272
467196,Dior One Hotel,"Defence Road, , Lahore, 54792, Pakistan",4.3,59
467198,NTP Palace Hotel,"Main Bund Road, , Lahore, 54000, Pakistan",4.5,81
467201,Hotel Gulberg Lodges,"18 E Opposite Hyde Park Lahore Punjab 54000, , Lahore, 54000, Pakistan",3.6,38
467204,Maisonette Hotels & Resorts Lahore,"51 C2 Ghalib Rd, , Lahore, 54000, Pakistan",4.1,4918
467207,Blue Swiss Hotel & Cafe,"Maulana Shaukat Ali Rd, , Lahore, 54000, Pakistan",4.3,91
467209,Hotel Executive inn,"109 Block R3 Johar Town, , Lahore, 12345, Pakistan",3.9,185
467212,Nishaz Hotel & Suites,"H2 Block Phase 2 Johar Town, , Lahore, 46000, Pakistan",4.6,524
467219,Hotel Grand Pakeeza,"Hotel Grand Pakeeza 58 R2 Behind Salman Sweet, Johar Town, , Lahore, 54782, Pakistan",4.9,968
467223,Doves Inn Hotel Tipu Block Feroze Pur Road kalma Chowk,"33A Tipu Block Garden Town Opposite Toyota Motors Feroz Pur Road, , Lahore, 54000, Pakistan",4.1,687
467225,Days Inn Gulberg,"18 E 2 Gulberg Iii Near Liberty Roundabout Adjacent Ptbb, , Lahore, 54000, Pakistan",3.6,218
467227,Hotel Al Noor,"2 Fane Rd, , Lahore, 54000, Pakistan",4.4,73
467228,Swan Suites,"383 Block A2 Phase 1 Johar Town Near Muhammad Ali Chowk College Road, , Lahore, 54770, Pakistan",4.0,43
467235,Grand Swiss Hotel&Apartment Lahore,"756 G4 Fatimmiya Road Ma Johar Town, , Lahore, 54000, Pakistan",4.2,273
467238,Shelton s Rezidor Lahore,"71 C Main Boulevard Gulberg Near Siddique Trade Center Gulberg Lahore Punjab 54000 Near Siddique Trade Center, Gulberg, , Lahore, 54000, Pakistan",4.1,437
467248,Adara suites,"44 Plaza Commercial Violet Block, Bahria Town, , Lahore, 53720, Pakistan",4.2,129
467255,Al Haider Hotel,"Mcleod Rd, , Lahore, 54030, Pakistan",3.8,135
467256,Neshaz Hotel & Suites,"260 Haq Road Lahore Punjab 54600, , Lahore, 54600, Pakistan",4.6,524
467259,Comfort Zone Hotel,"84 A Block R3 Johar Town Lahore, , Lahore, 54782, Pakistan",4.5,73
467263,Hotel Family Ties,"Airport Road Street Number 2 Khuda Buksh Colony KB Society, , Lahore, 54000, Pakistan",4.0,73
467265,Hotel new royal palace,"53 Khayaban E Firdousi Block A Phase 1 Johar Town Lahore, , Lahore, 54782, Pakistan",4.2,73
467267,FortVista Eatery & Lodges Lahore,"Shahi Mohallah, , Lahore, 54000, Pakistan",4.4,1365
467269,Regale Internet Inn,"Surriaya Mansion 65 The Mall Lahore Mozang Chungi,, , Lahore, 54000, Pakistan",3.8,28
467273,Al Nazir Hotel & Restaurant,"Walled City Of Lahore, , Lahore, 54000, Pakistan",3.8,114
467276,New Look Hotel,"922 A Block B Faisal Town Lahore, , Lahore, 54000, Pakistan",3.8,113
467286,Orange Line Hotel,"Main Multan Rd, , Lahore, 42000, Pakistan",3.6,145
467288,The Fred Hotel,"Ghalib Rd, , Lahore, 54000, Pakistan",4.4,70
467403,Captivating 1 bed Apartment Fully Furnished,"Sector E Quaid Blockbharia Town Lahore punjab, , Lahore, 53720, Pakistan",4.0,15
467405,Immaculate 3 bed House in Lahore Near Airport,"Airport Road, , Lahore, 54000, Pakistan",0.0,0
467407,Arfah Inn Hotel,"7 Civic Center Near Lda Plaza Opp Sports Complex Block D 2 PhaseJohar Town, , Lahore, 54782, Pakistan",3.3,70
467411,Comfort Zoxe,"Block R3 20 Johar Town, , Lahore, 58400, Pakistan",4.5,73
467412,Luxury One Hotel,"810 C Near Akbar Chowk Faisal Town, , Lahore, 54770, Pakistan",3.9,401
467416,Royal Hayat Hotel,"331 R Near Green Apple Johar Town, , Lahore, 54000, Pakistan",3.7,252
467419,Hotel One Tower Gulberg,"237 A 3 Gurumangat Rd Block A3 B Gulberg Iii Lahore Punjab 54000 Gulberg III, , Lahore, 54000, Pakistan",4.3,912
467424,Rose Palace Hotel,"Gurumangat Road 55-N, Gulberg-IiLahore 54000, Lahore, 54000, Pakistan",4.0,4003
467426,Premier Inn Grand Gulberg Lahore,"33/A Gulberg |||, 54000 Lahore, Pakistan",4.3,542
467430,Beverly Inn Hotel,"Airport Rd, , Lahore, 54000, Pakistan",3.4,388
467433,Palm tree Hotel,"Sikandar Road 229, , Lahore, 54000, Pakistan",4.5,119
467437,Smart Apartments & Hotel,"1 Allauddin Rd, , Lahore, 54000, Pakistan",4.7,83
467440,Khyber Hotel,"87 Block R3 Block R 3 Phase 2 Johar Town, Lahore, Punjab 54000, , Lahore, 54000, Pakistan",4.4,486
467442,Relax Inn,"4 1 Main Davis Road Opposite Ambassador Hotel Garhi Shahu Lahore Punjab, , Lahore, 54000, Pakistan",3.9,152
467445,Pearl Continental Hotel Malam Jabba,"1 Malam Jabba Rd, , Lahore, 19130, Pakistan",4.5,7143
467451,Best Way Hotel,"379 D2 Johar Town, , Lahore, 54000, Pakistan",0.0,0
467452,Hotel Ravi View & Restaurat,"Gt Road, , Lahore, 52254, Pakistan",4.0,427
467453,Sheltons Rezidor Lahore,"71 C Main Boulevard Gulberg, , Lahore, 54000, Pakistan",4.1,437
467456,Moon Palace Hotel Lahore,"97 D 2 Behind Lda Sports Complex Block D 2 Phase 1 Johar Town, , Lahore, 54000, Pakistan",4.7,96
467458,Hotel Five Season Lahore,"153 Block M Phase 2 Johar Town, , Lahore, 54000, Pakistan",4.6,145
467461,Diamond Luxe Hotel Lahore,"House No 85 B Near Mcdonalds Block J 3 Phase 2 Johar Town, , Lahore, 54782, Pakistan",4.4,6385
467463,Marhaba Hotel,"Band Rd, , Lahore, 54000, Pakistan",3.5,49
467465,Hotel Alpine,"M Block Model Town Plot # 38 M Model Town Extension, , Lahore, 54700, Pakistan",4.3,4100
467466,Eden Plus Executive Hotel,"587 Block Q 587 Block Q Phase 2 Johar Town,, , Lahore, 54000, Pakistan",4.5,158
467470,Gold Pine Hotel Lahore,"758 G4 Fatimiyya Rd, , Lahore, 54000, Pakistan",4.8,557
467472,Hotel Swiss Pearl,"Plot 61 R 1 M.A Johar Town, , Lahore, 54000, Pakistan",4.0,120
467474,The Pearl Inn Hotel,"317 R 2 Johar Town Lahore 54782 Lahore,, , Lahore, 54782, Pakistan",4.2,61
467476,United Hotel Lahore,"Lakshmi Chowk 1 Abbott Road Montgomery Park Qila Gujjar Singh, , Lahore, 54000, Pakistan",1.0,2
467477,Faletti's Grand MM Alam Road,"Mm Alam Rd Block L Block B 1 Gulberg III, , Lahore, 54000, Pakistan",4.5,133
467479,Al Fateh,"Maulana Shaukat Ali Road 558D, Lahore 54000, Lahore, 54000, Pakistan",4.1,1055
467483,Fundaq Siaaaz,"D 6 4Th Floor Sumak Center Block D-37 Commercial Area, Canal Rd, , Lahore, 53710, Pakistan",3.9,43
467484,Hotel Days Inn Emporium,"259 H Mall Emporium Block H 2 Block, , Lahore, 52000, Pakistan",3.6,307
467485,Shades Hotel Apartments,"12 Sector C Commercial Behind ASKARI BANK Chambelli Block, Bahria Town, , Lahore, 53720, Pakistan",4.7,83
467486,Jade Dragon Hotel,"14 D Sector D Phase 5 D.H.A, , Lahore, 54000, Pakistan",4.2,25
467487,Pool & Park Hotel,"3 Shah Alam Rd Block R Phase 2 Johar Town, Lahore, , Lahore, 54000, Pakistan",3.8,766
467488,Gul Hotel,"84 B Shaukat Khanum Hospital Rd, , Lahore, 54500, Pakistan",4.5,37
467489,Hotel Medallion Expo,"904 Al Hussain Rd, , Lahore, 54782, Pakistan",3.4,49
467490,Key View Hotel,"Plot 18 Commercial Umer Block Sector B Bahria Town Lahore Punjab 53720, , Lahore, 53720, Pakistan",4.9,89
467491,Le Green Manor,"103 A Sector A 1 Township, , Lahore, 54000, Pakistan",4.4,28
467492,Phoenix Apartments,"Building 81B St.1 C Commercial Bahria Town, , Lahore, 53720, Pakistan",4.8,25
467493,VineWood Apartments,"Bahria 12 C Sector C Commercial Sector CBoulevard 7 floor, , Lahore, 53720, Pakistan",5.0,4
467494,Impeccable 3 Bed Apartment in Lahore,"Airport Road Adjcant To Avenue Mall avenue mall dha ph 1 airport road adjaca, , Lahore, 54000, Pakistan",4.8,106
467495,Libra Family Guest House,"958 B Near Ravi Restaurant Block B Faisal Town, , Lahore, 54782, Pakistan",4.5,19
467496,2 Eden Appartment in Lahore,"Jail Road, , Lahore, 54000, Pakistan",4.4,58
467497,Lovely 1 bed House in Lahore,"Divine Gardens Lahore Block C, , Lahore, 54000, Pakistan",3.9,401
467498,Maati Spaces Studio Apartments,"103 B Nawab Town Raiwind Road, , Lahore, 54000, Pakistan",4.8,47
467534,Fiesta Inn Hotel Multan,"Opp. Income Tax House Nawan Shaher, Nawan SherMultan, Multan, 0, Pakistan",3.8,804
467540,Hotel One Tariq Road Multan,"59 - B Tariq Rd, Altaf Town Multan, Punjab 60000, , Multan, 60000, Pakistan",4.5,2938
467546,Hotel Multan Continental,"Fatima Tower, Nishtar ChowkKaswar Gardezi RoadMultan 60000, Multan, 60000, Pakistan",3.9,472
467548,Hotel Best One,"52/A Tariq Road, Altaf Town, Multan, , Pakistan",4.5,11
467551,Revel Apartment in Multan,"6F6P+4JC, Khanewal Rd, Shamsabad Colony, Multan, Punjab 66000, Pakistan, Multan, 66000, Pakistan",2.5,2
467552,Aimys Villa Guest House,"Aimys Villa Fiesta Gardens Opposite Rto Near Kalma Chowk Lmq Road Opposite Income Tax office, LMQ Road, , Multan, 60700, Pakistan",3.9,379
467558,Avalon Executive Suites Hotel,"79-A Main Gulgasht, Back Side of Pizza HutMultan 66000, Multan, 66000, Pakistan",4.2,1388
467560,Hotel Grace inn Multan,"Lalazar Coloney, 123 A Old Bahawalpur RoadMultan 60000, Multan, 60000, Pakistan",3.8,719
467563,S Chalet Multan,"Main Airport Road, Multan, Multan, 66000, Pakistan",4.3,846
467565,The King Hotel,"Tariq Road, Multan 66000, Multan, 66000, Pakistan",4.0,540
467567,New Pride Hotel,"Near Al Khaliq Hospital, Nishtar Road, Multan, 60000, Pakistan",3.7,834
467568,New Era multan Guest House,"H#228 A Block Opp Shah Rukan E Alam Metro Station, Service line Road, , Multan, 60650, Pakistan",4.2,79
467571,Oban Hotel Multan Managed by GOHO,"Bosan Rd, , Multan, 60000, Pakistan",4.5,442
467573,Elegant Suites Hotel,"77A A Block Gulgasht Colony Multan, , Multan, 60750, Pakistan",4.3,92
467575,Rifadah Hotel Multan,"Ghaus Ul Azam Road, , Multan, 60000, Pakistan",4.3,75
467577,Red Velvet Hotel & Restaurant,"7Fcv Jjg Bahauddin Zahariya University, , Multan, 60800, Pakistan",3.8,58
467579,Bodla Royal Hotel,"A 224 Shah Rukn E Alam Colony, , Multan, 60000, Pakistan",3.8,92
467580,The Grand Hotel,"Opposite Shareef Plaza Kachehri Road Multan Punjab 60000, , Multan, 60000, Pakistan",4.4,354
467581,Hotel The Taj Multan,"Near Chaseup North Gulgasht Colony, , Multan, 61000, Pakistan",4.5,260
467587,Hotel Multan Inn,"House No 1 Galaxy Town Near Sabzazar Metro Station Bosan Road Multan Bosan Road Multan, , Multan, 61000, Pakistan",4.3,47
467590,Avari Xpress Multan,"Old Bahawalpur Road In-front of Multan High Court, , Multan, 12345, Pakistan",4.7,4112
467595,Shelton Royal Hotel,"Chowk Kumharanwala Level 1 Flyover Building # 3 Oppo. Daewoo Terminal Main Khanewall Road Multan, , Multan, 60650, Pakistan",4.4,103
467596,Falettis Grand Hotel Multan,"8 Azmat Wasti Road Nawan Sher Multan, , Multan, 60000, Pakistan",4.3,1292
467601,The Grand Hotel Multan,"Opposite Shareef Plaza Kachehri Road, , Multan, 60000, Pakistan",3.8,1446
467606,Grace Hotel,"Katchehry Rd Ghanta Ghar Chowk Kotla Mohalla Kotla Tollay Khan, , Multan, 66000, Pakistan",3.9,37
467610,Hotel Aarsh Palace,"Near Ptcl Exchange Nawan Shahar Tipu Sultan Colony Multan Punjab 60000, , Multan, 60000, Pakistan",3.8,87
467615,Hotel 4 Seasons,"House # A232 A Near Ahsan Medicine Company Behind Bank Al Falah Block A Model Town Multan Punjab Medicine Company, Behind Bank Al Falah, , Multan, 66000, Pakistan",3.8,354
467616,Hotel B R Lounge,"1210 1A Bosan Road Near 9 No Chungi, , Multan, 66000, Pakistan",4.9,19
467619,Hotel Shelton One,"Chowk, , Multan, 66000, Pakistan",4.3,53
467621,Multan Luxury Guest House,"Block A Shah Rukn E Alam Housing Scheme House No 220-A, Service Line Road, , Multan, 66000, Pakistan",4.1,277
467692,Pearl Continental Hotel Muzaffarabad,"Upper Chattar, Azad Kashmir, Muzaffarabad 13100, Muzaffarabad, 13100, Pakistan",4.4,6521
467695,Neelum Continental Hotel,"Balapir, Abbottabad RoadMuzaffarabad 13100, Muzaffarabad, 13100, Pakistan",4.3,112
467697,Azeem International Hotel & Restorent,"Jhelum Wally, Azad Kashmir, Muzaffarabad, 13100, Pakistan",4.2,49
467700,Muzaffarabad Kashmir Cottage,"Kashmir Cottage Near Shell Petrol Pump Bala Peer Muzaffarabad Azad Kashmir, , Muzaffarabad, 13100, Pakistan",4.4,174
467702,West End Guest House,"West End Guest House Near Saif Plaza Gojra Bypass Road, , Muzaffarabad, 13100, Pakistan",4.3,274
467704,Poonch Guest house,"Pirchinasi Road Near Prime Minister house pirchinasi, , Muzaffarabad, 13100, Pakistan",3.7,113
467705,River Vibes Guest House Muzaffarabad,"Lower Plate Muzaffarabad Azad Jammu And Kashmir 13230, , Muzaffarabad, 13230, Pakistan",4.9,55
467706,Toli Peer Guest House,"Toli Peer Guest House. Toli Peer Rd, , Muzaffarabad, 12161, Pakistan",4.2,125
467708,Red Rose Hotel Balakot,"4 Km Prior To Balakot City, , Muzaffarabad, 54600, Pakistan",4.2,100
467710,Al Cazar Fort,"Saiful Muluk Rd, , Muzaffarabad, 21200, Pakistan",4.8,95
467711,Village Inn Naran,"Saiful Muluk Road Naran, , Muzaffarabad, 21200, Pakistan",4.8,256
467712,Fabssgo Hotel,"Jheel Road, , Muzaffarabad, 21200, Pakistan",4.1,47
467713,Pine Park Hotels & Resorts,"Shogran Rd Shogran Mansehra, , Muzaffarabad, 21200, Pakistan",4.8,254
467714,Hotel Serenity,"Kaghan Shogran, , Muzaffarabad, 21200, Pakistan",4.6,33
467715,Galaxy cottages,"Bazar Naran Rd, , Muzaffarabad, 21230, Pakistan",4.2,266
467716,Green Park Hotel Shogran,"Kaghan Shogran, Khyber Pakhtoonkhwa Shogran, , Muzaffarabad, 21231, Pakistan",4.1,133
467717,Balakot Hotel,"N 15 Balakot Mansehra, , Muzaffarabad, 21300, Pakistan",3.9,39
467718,Umer Hotel and Restaurant,"Neelum Road, , Muzaffarabad, 13170, Pakistan",3.6,48
467719,Hotel Pine Track HPT,"Tranna, , Muzaffarabad, 21230, Pakistan",4.0,1833
467720,Hotel Royal Park,"Main Naran Road Balakot, , Muzaffarabad, 55441, Pakistan",4.3,16
467721,Pameer Continental Hotel and Restaurant,"Kaghar Road Boli, , Muzaffarabad, 21230, Pakistan",4.1,466
467722,Fridays Hotel,"Shogran Kaghan Mansehra, Khyber Pakhtunkhwa shogran, , Muzaffarabad, 21200, Pakistan",3.9,108
467723,Tourist Inn Hotel Shogran,"First Hotel Opposite To Main Ground, , Muzaffarabad, 21231, Pakistan",3.9,365
467724,New Hilton Hotel Naran,"Naran Mansehra Khyber Pakhtunkhwa, , Muzaffarabad, 21200, Pakistan",4.6,7
467725,Regal Inn Hotel,"Jalkhad Chilas Road Mansehra Naran,, , Muzaffarabad, 21200, Pakistan",4.0,88
467726,Kunhar View Hotel,"Mansehra Naran Jalkhad Chilas Rd, , Muzaffarabad, 21200, Pakistan",4.0,642
467727,Blue Bell Hotel And Restaurant Balakot,"Banphora Balakot Near PSO Pump, , Muzaffarabad, 21239, Pakistan",4.6,116
467728,Ever Green Hotel & Restaurant,"Main Kaghar Road Tranna, , Muzaffarabad, 21230, Pakistan",5.0,1
467729,Green Valley Hotel & Restaurant,"N 15 Kaghan Road, , Muzaffarabad, 21220, Pakistan",4.3,265
467730,Nine Tree Hotel Naran,"Jheel Road, , Muzaffarabad, 54000, Pakistan",4.8,27
467731,Hotel Pine Breeze And Restaurant,"Balakot Garhi Habibullah Rd, , Muzaffarabad, 21300, Pakistan",3.9,242
467732,Afaq Hotel Naran,"Naran Bypass Road Back of PSO Petrol Pump, , Muzaffarabad, 184141, Pakistan",4.3,258
467733,Naran Hills Hotel,"Jalkhad Chilas Road Mansehra Naran,, , Muzaffarabad, 21200, Pakistan",3.7,174
467734,Mount Feast Hotel,"Mansehra Naran Road, , Muzaffarabad, 21200, Pakistan",4.6,484
467735,Saif Hotel,"Near Old Bridge Garlot Balakot Mansehra Khyber Pakhtunkhwa, , Muzaffarabad, 21230, Pakistan",4.0,28
467736,Al Maidah Hotel and Restaurant,"Naran Road Buli, , Muzaffarabad, 21230, Pakistan",5.0,6
467737,Happy Stay Hotel And Restaurant,"Kaghan Road Main Bazar Pull Shohal Najaf Khan, , Muzaffarabad, 21230, Pakistan",4.5,92
467738,Mawa Hotel Balakot,"F88vwrg, , Muzaffarabad, 21230, Pakistan",4.0,389
467739,Royal Park Hotel Balakot,"Tranna Kaghan Road, , Muzaffarabad, 21230, Pakistan",4.5,36
467740,Shandar Guest House,"Old Kechery Road Near Basic Health Unit & back side of Jamia Masjid Noor, , Muzaffarabad, 13100, Pakistan",4.6,7
467741,kingdom Guest House,"Kingdom Guest House Western bypass road samna Bandi, kingdom, , Muzaffarabad, 5822, Pakistan",4.1,38
467742,Guest Point Rest house,"Near Shaheed Gali Rd Neelum Park Bela Noor Shah, , Muzaffarabad, 13100, Pakistan",4.8,26
467743,HillBrow Guest House And Restaurant,"Peerchansi Road, , Muzaffarabad, 13100, Pakistan",4.3,19
467744,Al Pine Guest House,"Shogran Valley Shogran, , Muzaffarabad, 21231, Pakistan",4.2,18
467816,Quetta Serena Hotel,"Quetta Serena Hotel Shahrah E Zarghoon Quetta Pakistan, Quetta, Quetta, 95150, Pakistan",4.7,26436
467817,Vista Guest House,"Major Raheem Street Jinah Town Near It Univercity Quetta, , Quetta, 87300, Pakistan",4.8,59
467818,Metro Guest House Quetta,"Road, , Quetta, 87300, Pakistan",4.6,165
467819,Gardenia Hotel,"Airport Rd, , Quetta, 87650, Pakistan",3.2,254
467820,Grand Hotel Quetta,"5 4 74 Moti Ram Rd Quetta Balochistan 87300, , Quetta, 87300, Pakistan",4.5,270
467823,Muslim Hotel,"M.A. Jinnah Road, , Quetta, 87300, Pakistan",3.8,72
467849,Saphire Hotel,"Saeed Centre, Opposite Gymkhana ClubFarid Town RoadSahiwal, Sahiwal, 54000, Pakistan",4.1,82
467851,Iris Hotel Sahiwal,"Railway Road, 57000 Sahiwal, Sahiwal, 57000, Pakistan",3.8,1645
467853,Mughal Guest House,"Multan Rd, , Sahiwal, 57000, Pakistan",4.1,360
467927,Shah Luxury Apartments,"Main Kalam Road Bahrain, , Saidu Sharif, 19010, Pakistan",4.0,25
467929,Point One,"Bahrain Rd, , Saidu Sharif, 19010, Pakistan",4.3,911
467930,Royal City Hotel & Restaurant,"Malam Jabba Rd, , Saidu Sharif, 19130, Pakistan",4.5,23
467931,Galiyat Hills Hotel,"N 95, , Saidu Sharif, 19130, Pakistan",4.2,38
467932,The Rose Palace Hotel & Restaurant,"Fizagatt Swat, , Saidu Sharif, 19130, Pakistan",4.0,4005
467933,The Corporate Lodges Malam Jabba Swat,"Main Road, , Saidu Sharif, 19101, Pakistan",4.7,352
467934,Green View Hotel,"Malam Jabba Rd, , Saidu Sharif, 19101, Pakistan",3.4,37
467935,Madina Hotel & Restaurant,"Malam Jabba, , Saidu Sharif, 19101, Pakistan",4.2,1404
467936,Summer Inn Hotel,"Main Road, , Saidu Sharif, 19011, Pakistan",4.3,4
467937,Royal Cottage Hotel & Restaurant,"Main Road, , Saidu Sharif, 19011, Pakistan",4.4,34
467938,Rmasaa Hotel & Restaurant,"Malam Jabba Rd, , Saidu Sharif, 19130, Pakistan",4.6,103
467939,Rock Valley Place,"Main Beahrain Bazar, , Saidu Sharif, 19010, Pakistan",4.3,3
467940,Hotel Green Land,"Mingora Bypass, , Saidu Sharif, 19130, Pakistan",4.3,233
467941,Indus Hotel Shangla,"Near To Faizan Public School, , Saidu Sharif, 20500, Pakistan",4.6,584
467942,Hotel Swiss Palace,"Main Bahrain Rd, , Saidu Sharif, 19130, Pakistan",4.1,15
467944,Swat Hills Hotel,"N 95, , Saidu Sharif, 19130, Pakistan",4.2,797
467945,Happy Heart Hotel & Restaurant,"Malam Jabba Rd Malam Jabba Swat Khyber Pakhtunkhwa, , Saidu Sharif, 19101, Pakistan",3.9,27
467946,The Kingsbury Hotel,"6G5x 6Rp, , Saidu Sharif, 19010, Pakistan",4.3,14
467947,Celeste Inn Hotel Kalam,"Mall Road, , Saidu Sharif, 25000, Pakistan",4.7,18
467948,Al Fateh Hotel,"Bahrain Road, , Saidu Sharif, 19020, Pakistan",4.1,1055
467949,Hotel Shangrila,"Main Road Kalam, , Saidu Sharif, 19011, Pakistan",4.4,6781
467950,Zaryab Hotel & Restaurant,"Malam Jabba Rd, , Saidu Sharif, 19101, Pakistan",4.1,78
467951,Al Hamra Hotel,"Tehsil Road Kalam, , Saidu Sharif, 19020, Pakistan",3.9,193
467952,Besham Ramada Hotel,"Township Besham City Shangla, , Saidu Sharif, 20500, Pakistan",3.8,731
467953,Hotel Imran Pearl,"N 95, , Saidu Sharif, 19010, Pakistan",4.1,2480
467954,Ali Heritage Hotel,"Bahrain Rd, , Saidu Sharif, 19200, Pakistan",4.5,31
467955,King Valley Hotel 2,"Main Road Kalam, , Saidu Sharif, 19020, Pakistan",4.6,68
